"DataSet","RNA","SampleID","Count","UID"
8,0.5,803,141,2325
8,0.125,803,89,2325
8,128,804,26754,2326
8,32,804,6466,2326
8,8,804,1889,2326
8,2,804,496,2326
8,0.5,804,110,2326
8,0.125,804,66,2326
8,128,805,39823,2327
8,32,805,9425,2327
8,8,805,2921,2327
8,2,805,685,2327
8,0.5,805,180,2327
8,0.125,805,93,2327
8,128,806,32780,2328
8,32,806,7963,2328
8,8,806,2460,2328
8,2,806,563,2328
8,0.5,806,151,2328
8,0.125,806,92,2328
8,128,807,29074,2329
8,32,807,7146,2329
8,8,807,2254,2329
8,2,807,598,2329
8,0.5,807,135,2329
8,0.125,807,83,2329
8,128,808,31117,2330
8,32,808,7778,2330
8,8,808,2419,2330
8,2,808,603,2330
8,0.5,808,146,2330
8,0.125,808,88,2330
8,128,809,35291,2331
8,32,809,8650,2331
8,8,809,2597,2331
8,2,809,669,2331
8,0.5,809,160,2331
8,0.125,809,76,2331
8,128,810,27056,2332
8,32,810,6421,2332
8,8,810,1931,2332
8,2,810,454,2332
8,0.5,810,124,2332
8,0.125,810,62,2332
8,128,811,31552,2333
8,32,811,7932,2333
8,8,811,2441,2333
8,2,811,632,2333
8,0.5,811,105,2333
8,0.125,811,87,2333
8,128,812,21830,2334
8,32,812,5212,2334
8,8,812,1688,2334
8,2,812,405,2334
8,0.5,812,112,2334
8,0.125,812,65,2334
8,128,813,37229,2335
8,32,813,9413,2335
8,8,813,2986,2335
8,2,813,654,2335
8,0.5,813,153,2335
8,0.125,813,74,2335
8,128,814,25777,2336
8,32,814,6633,2336
8,8,814,1899,2336
8,2,814,482,2336
8,0.5,814,109,2336
8,0.125,814,67,2336
8,128,815,24148,2337
8,32,815,6075,2337
8,8,815,1877,2337
8,2,815,465,2337
8,0.5,815,97,2337
8,0.125,815,67,2337
8,128,816,17273,2338
8,32,816,4444,2338
8,8,816,1447,2338
8,2,816,360,2338
8,0.5,816,55,2338
8,0.125,816,29,2338
8,128,817,24490,2339
8,32,817,6511,2339
8,8,817,1952,2339
8,2,817,502,2339
8,0.5,817,143,2339
8,0.125,817,54,2339
8,128,818,26210,2340
8,32,818,6363,2340
8,8,818,1977,2340
8,2,818,482,2340
8,0.5,818,111,2340
8,0.125,818,76,2340
8,128,819,35513,2341
8,32,819,8728,2341
8,8,819,2593,2341
8,2,819,659,2341
8,0.5,819,161,2341
8,0.125,819,102,2341
8,128,820,32863,2342
8,32,820,7833,2342
8,8,820,2463,2342
8,2,820,593,2342
8,0.5,820,153,2342
8,0.125,820,65,2342
8,128,821,29220,2343
8,32,821,7138,2343
8,8,821,2247,2343
8,2,821,561,2343
8,0.5,821,109,2343
8,0.125,821,64,2343
8,128,822,25813,2344
8,32,822,6451,2344
8,8,822,1999,2344
8,2,822,468,2344
8,0.5,822,125,2344
8,0.125,822,61,2344
8,128,823,29657,2345
8,32,823,7294,2345
8,8,823,2281,2345
8,2,823,538,2345
8,0.5,823,125,2345
8,0.125,823,53,2345
8,128,824,28057,2346
8,32,824,7493,2346
8,8,824,2156,2346
8,2,824,541,2346
8,0.5,824,120,2346
8,0.125,824,81,2346
8,128,825,27339,2347
8,32,825,7317,2347
8,8,825,2107,2347
8,2,825,533,2347
8,0.5,825,134,2347
8,0.125,825,67,2347
8,128,826,27624,2348
8,32,826,6724,2348
8,8,826,2096,2348
8,2,826,477,2348
8,0.5,826,142,2348
8,0.125,826,57,2348
8,128,827,29199,2349
8,32,827,7033,2349
8,8,827,2228,2349
8,2,827,515,2349
8,0.5,827,136,2349
8,0.125,827,86,2349
8,128,828,23212,2350
8,32,828,5825,2350
8,8,828,1796,2350
8,2,828,460,2350
8,0.5,828,83,2350
8,0.125,828,61,2350
8,128,829,29890,2351
8,32,829,7175,2351
8,8,829,2253,2351
8,2,829,584,2351
8,0.5,829,163,2351
8,0.125,829,55,2351
8,128,830,31099,2352
8,32,830,7768,2352
8,8,830,2301,2352
8,2,830,566,2352
8,0.5,830,143,2352
8,0.125,830,86,2352
8,128,831,26030,2353
8,32,831,6541,2353
8,8,831,2033,2353
8,2,831,525,2353
8,0.5,831,136,2353
8,0.125,831,58,2353
8,128,832,30874,2354
8,32,832,7427,2354
8,8,832,2375,2354
8,2,832,611,2354
8,0.5,832,151,2354
8,0.125,832,67,2354
8,128,833,33344,2355
8,32,833,7975,2355
8,8,833,2413,2355
8,2,833,597,2355
8,0.5,833,135,2355
8,0.125,833,79,2355
8,128,834,32447,2356
8,32,834,7384,2356
8,8,834,2318,2356
8,2,834,549,2356
8,0.5,834,137,2356
8,0.125,834,74,2356
8,128,835,28536,2357
8,32,835,7112,2357
8,8,835,2155,2357
8,2,835,524,2357
8,0.5,835,163,2357
8,0.125,835,71,2357
8,128,836,23521,2358
8,32,836,5934,2358
8,8,836,1863,2358
8,2,836,435,2358
8,0.5,836,98,2358
8,0.125,836,62,2358
8,128,837,26598,2359
8,32,837,6544,2359
8,8,837,2112,2359
8,2,837,453,2359
8,0.5,837,117,2359
8,0.125,837,73,2359
8,128,838,33639,2360
8,32,838,8278,2360
8,8,838,2496,2360
8,2,838,621,2360
8,0.5,838,171,2360
8,0.125,838,100,2360
8,128,839,33330,2361
8,32,839,8057,2361
8,8,839,2372,2361
8,2,839,612,2361
8,0.5,839,145,2361
8,0.125,839,72,2361
8,128,840,32245,2362
8,32,840,7973,2362
8,8,840,2328,2362
8,2,840,571,2362
8,0.5,840,138,2362
8,0.125,840,65,2362
8,128,841,43689,2363
8,32,841,11105,2363
8,8,841,3271,2363
8,2,841,859,2363
8,0.5,841,229,2363
8,0.125,841,108,2363
8,128,842,39157,2364
8,32,842,10055,2364
8,8,842,2925,2364
8,2,842,747,2364
8,0.5,842,175,2364
8,0.125,842,84,2364
8,128,843,38519,2365
8,32,843,9479,2365
8,8,843,2891,2365
8,2,843,729,2365
8,0.5,843,160,2365
8,0.125,843,87,2365
8,128,844,41620,2366
8,32,844,10843,2366
8,8,844,3226,2366
8,2,844,768,2366
8,0.5,844,202,2366
8,0.125,844,101,2366
8,128,845,35178,2367
8,32,845,9384,2367
8,8,845,2920,2367
8,2,845,701,2367
8,0.5,845,169,2367
8,0.125,845,100,2367
8,128,846,34423,2368
8,32,846,9012,2368
8,8,846,2692,2368
8,2,846,702,2368
8,0.5,846,149,2368
8,0.125,846,111,2368
8,128,847,31969,2369
8,32,847,8017,2369
8,8,847,2391,2369
8,2,847,609,2369
8,0.5,847,158,2369
8,0.125,847,77,2369
8,128,848,42562,2370
8,32,848,10835,2370
8,8,848,3336,2370
8,2,848,829,2370
8,0.5,848,199,2370
8,0.125,848,103,2370
8,128,849,36427,2371
8,32,849,9689,2371
8,8,849,2921,2371
8,2,849,704,2371
8,0.5,849,177,2371
8,0.125,849,92,2371
8,128,850,36143,2372
8,32,850,9387,2372
8,8,850,2715,2372
8,2,850,697,2372
8,0.5,850,163,2372
8,0.125,850,119,2372
8,128,851,39279,2373
8,32,851,9840,2373
8,8,851,2957,2373
8,2,851,723,2373
8,0.5,851,191,2373
8,0.125,851,96,2373
8,128,852,30487,2374
8,32,852,7448,2374
8,8,852,2280,2374
8,2,852,610,2374
8,0.5,852,126,2374
8,0.125,852,88,2374
8,128,853,24997,2375
8,32,853,6351,2375
8,8,853,1922,2375
8,2,853,487,2375
8,0.5,853,108,2375
8,0.125,853,62,2375
8,128,854,29844,2376
8,32,854,7337,2376
8,8,854,2292,2376
8,2,854,575,2376
8,0.5,854,113,2376
8,0.125,854,62,2376
8,128,855,31290,2377
8,32,855,8113,2377
8,8,855,2397,2377
8,2,855,651,2377
8,0.5,855,153,2377
8,0.125,855,85,2377
8,128,856,40554,2378
8,32,856,9976,2378
8,8,856,2948,2378
8,2,856,748,2378
8,0.5,856,176,2378
8,0.125,856,112,2378
8,128,857,32078,2379
8,32,857,7770,2379
8,8,857,2349,2379
8,2,857,594,2379
8,0.5,857,136,2379
8,0.125,857,71,2379
8,128,858,27485,2380
8,32,858,6600,2380
8,8,858,1955,2380
8,2,858,502,2380
8,0.5,858,132,2380
8,0.125,858,63,2380
8,128,859,35569,2381
8,32,859,8615,2381
8,8,859,2639,2381
8,2,859,675,2381
8,0.5,859,147,2381
8,0.125,859,84,2381
8,128,860,27922,2382
8,32,860,7454,2382
8,8,860,2218,2382
8,2,860,538,2382
8,0.5,860,127,2382
8,0.125,860,71,2382
8,128,861,26190,2383
8,32,861,6539,2383
8,8,861,1944,2383
8,2,861,471,2383
8,0.5,861,135,2383
8,0.125,861,71,2383
8,128,862,29914,2384
8,32,862,7515,2384
8,8,862,2335,2384
8,2,862,511,2384
8,0.5,862,131,2384
8,0.125,862,85,2384
8,128,863,32461,2385
8,32,863,7866,2385
8,8,863,2291,2385
8,2,863,601,2385
8,0.5,863,154,2385
8,0.125,863,81,2385
8,128,864,23014,2386
8,32,864,5802,2386
8,8,864,1871,2386
8,2,864,446,2386
8,0.5,864,102,2386
8,0.125,864,43,2386
8,128,865,27865,2387
8,32,865,6901,2387
8,8,865,2162,2387
8,2,865,531,2387
8,0.5,865,137,2387
8,0.125,865,58,2387
8,128,866,33189,2388
8,32,866,7979,2388
8,8,866,2355,2388
8,2,866,615,2388
8,0.5,866,137,2388
8,0.125,866,75,2388
8,128,867,29016,2389
8,32,867,6788,2389
8,8,867,2138,2389
8,2,867,546,2389
8,0.5,867,115,2389
8,0.125,867,61,2389
8,128,868,35508,2390
8,32,868,8825,2390
8,8,868,2633,2390
8,2,868,657,2390
8,0.5,868,154,2390
8,0.125,868,79,2390
8,128,869,38659,2391
8,32,869,8182,2391
8,8,869,2575,2391
8,2,869,620,2391
8,0.5,869,176,2391
8,0.125,869,81,2391
8,128,870,29227,2392
8,32,870,6784,2392
8,8,870,2174,2392
8,2,870,499,2392
8,0.5,870,118,2392
8,0.125,870,72,2392
8,128,871,35910,2393
8,32,871,8659,2393
8,8,871,2688,2393
8,2,871,645,2393
8,0.5,871,146,2393
8,0.125,871,72,2393
8,128,872,33524,2394
8,32,872,8237,2394
8,8,872,2542,2394
8,2,872,669,2394
8,0.5,872,116,2394
8,0.125,872,78,2394
8,128,873,35164,2395
8,32,873,8439,2395
8,8,873,2641,2395
8,2,873,629,2395
8,0.5,873,139,2395
8,0.125,873,107,2395
8,128,874,24551,2396
8,32,874,5778,2396
8,8,874,1856,2396
8,2,874,427,2396
8,0.5,874,124,2396
8,0.125,874,48,2396
8,128,875,25624,2397
8,32,875,6192,2397
8,8,875,1929,2397
8,2,875,478,2397
8,0.5,875,130,2397
8,0.125,875,70,2397
8,128,876,22957,2398
8,32,876,5715,2398
8,8,876,1773,2398
8,2,876,450,2398
8,0.5,876,89,2398
8,0.125,876,66,2398
8,128,877,25190,2399
8,32,877,6522,2399
8,8,877,2022,2399
8,2,877,532,2399
8,0.5,877,108,2399
8,0.125,877,57,2399
8,128,878,29594,2400
8,32,878,7372,2400
8,8,878,2284,2400
8,2,878,559,2400
8,0.5,878,132,2400
8,0.125,878,80,2400
8,128,879,26555,2401
8,32,879,6268,2401
8,8,879,1962,2401
8,2,879,476,2401
8,0.5,879,111,2401
8,0.125,879,58,2401
8,128,880,24944,2402
8,32,880,6365,2402
8,8,880,1888,2402
8,2,880,481,2402
8,0.5,880,127,2402
8,0.125,880,49,2402
8,128,881,24902,2403
8,32,881,5995,2403
8,8,881,1798,2403
8,2,881,448,2403
8,0.5,881,113,2403
8,0.125,881,60,2403
8,128,882,26366,2404
8,32,882,6694,2404
8,8,882,2002,2404
8,2,882,497,2404
8,0.5,882,120,2404
8,0.125,882,62,2404
8,128,883,30437,2405
8,32,883,7804,2405
8,8,883,2296,2405
8,2,883,597,2405
8,0.5,883,160,2405
8,0.125,883,82,2405
8,128,884,25658,2406
8,32,884,6163,2406
8,8,884,1874,2406
8,2,884,514,2406
8,0.5,884,89,2406
8,0.125,884,75,2406
8,128,885,28631,2407
8,32,885,7052,2407
8,8,885,2179,2407
8,2,885,600,2407
8,0.5,885,131,2407
8,0.125,885,56,2407
8,128,886,21671,2408
8,32,886,5517,2408
8,8,886,1644,2408
8,2,886,412,2408
8,0.5,886,101,2408
8,0.125,886,63,2408
8,128,887,20821,2409
8,32,887,5190,2409
8,8,887,1540,2409
8,2,887,389,2409
8,0.5,887,101,2409
8,0.125,887,68,2409
8,128,888,21142,2410
8,32,888,5291,2410
8,8,888,1562,2410
8,2,888,381,2410
8,0.5,888,92,2410
8,0.125,888,60,2410
8,128,889,30443,2411
8,32,889,7721,2411
8,8,889,2282,2411
8,2,889,556,2411
8,0.5,889,174,2411
8,0.125,889,75,2411
8,128,890,34610,2412
8,32,890,8376,2412
8,8,890,2724,2412
8,2,890,649,2412
8,0.5,890,149,2412
8,0.125,890,80,2412
8,128,891,34850,2413
8,32,891,8690,2413
8,8,891,2516,2413
8,2,891,676,2413
8,0.5,891,168,2413
8,0.125,891,64,2413
8,128,892,39312,2414
8,32,892,8759,2414
8,8,892,2685,2414
8,2,892,706,2414
8,0.5,892,189,2414
8,0.125,892,67,2414
8,128,893,31360,2415
8,32,893,7918,2415
8,8,893,2339,2415
8,2,893,583,2415
8,0.5,893,140,2415
8,0.125,893,75,2415
8,128,894,30398,2416
8,32,894,7276,2416
8,8,894,2309,2416
8,2,894,564,2416
8,0.5,894,147,2416
8,0.125,894,80,2416
8,128,895,30759,2417
8,32,895,7911,2417
8,8,895,2393,2417
8,2,895,621,2417
8,0.5,895,145,2417
8,0.125,895,77,2417
8,128,896,31762,2418
8,32,896,8090,2418
8,8,896,2467,2418
8,2,896,604,2418
8,0.5,896,138,2418
8,0.125,896,56,2418
8,128,897,30830,2419
8,32,897,7642,2419
8,8,897,2271,2419
8,2,897,596,2419
8,0.5,897,138,2419
8,0.125,897,78,2419
8,128,898,32016,2420
8,32,898,7612,2420
8,8,898,2389,2420
8,2,898,594,2420
8,0.5,898,162,2420
8,0.125,898,63,2420
8,128,899,30340,2421
8,32,899,7511,2421
8,8,899,2401,2421
8,2,899,596,2421
8,0.5,899,117,2421
8,0.125,899,69,2421
8,128,900,30565,2422
8,32,900,7184,2422
8,8,900,2199,2422
8,2,900,560,2422
8,0.5,900,126,2422
8,0.125,900,78,2422
8,128,901,32382,2423
8,32,901,7596,2423
8,8,901,2366,2423
8,2,901,568,2423
8,0.5,901,154,2423
8,0.125,901,75,2423
8,128,902,34551,2424
8,32,902,8363,2424
8,8,902,2683,2424
8,2,902,652,2424
8,0.5,902,145,2424
8,0.125,902,75,2424
8,128,903,32392,2425
8,32,903,8302,2425
8,8,903,2419,2425
8,2,903,643,2425
8,0.5,903,143,2425
8,0.125,903,88,2425
8,128,904,28647,2426
8,32,904,7187,2426
8,8,904,2186,2426
8,2,904,522,2426
8,0.5,904,110,2426
8,0.125,904,63,2426
8,128,905,38036,2427
8,32,905,9178,2427
8,8,905,2939,2427
8,2,905,648,2427
8,0.5,905,172,2427
8,0.125,905,88,2427
8,128,906,30836,2428
8,32,906,7511,2428
8,8,906,2303,2428
8,2,906,588,2428
8,0.5,906,127,2428
8,0.125,906,81,2428
8,128,907,28610,2429
8,32,907,6916,2429
8,8,907,2199,2429
8,2,907,553,2429
8,0.5,907,123,2429
8,0.125,907,76,2429
8,128,908,32789,2430
8,32,908,7861,2430
8,8,908,2356,2430
8,2,908,586,2430
8,0.5,908,134,2430
8,0.125,908,64,2430
8,128,909,35675,2431
8,32,909,9050,2431
8,8,909,2739,2431
8,2,909,683,2431
8,0.5,909,151,2431
8,0.125,909,95,2431
8,128,910,20840,2432
8,32,910,5234,2432
8,8,910,1560,2432
8,2,910,412,2432
8,0.5,910,91,2432
8,0.125,910,84,2432
8,128,911,19714,2433
8,32,911,5050,2433
8,8,911,1486,2433
8,2,911,349,2433
8,0.5,911,77,2433
8,0.125,911,52,2433
8,128,912,24498,2434
8,32,912,6269,2434
8,8,912,1891,2434
8,2,912,476,2434
8,0.5,912,114,2434
8,0.125,912,67,2434
8,128,913,23478,2435
8,32,913,6017,2435
8,8,913,1796,2435
8,2,913,433,2435
8,0.5,913,109,2435
8,0.125,913,77,2435
8,128,914,22803,2436
8,32,914,5805,2436
8,8,914,1821,2436
8,2,914,427,2436
8,0.5,914,106,2436
8,0.125,914,75,2436
8,128,915,23197,2437
8,32,915,5887,2437
8,8,915,1728,2437
8,2,915,430,2437
8,0.5,915,109,2437
8,0.125,915,78,2437
8,128,916,23034,2438
8,32,916,5768,2438
8,8,916,1801,2438
8,2,916,428,2438
8,0.5,916,82,2438
8,0.125,916,86,2438
8,128,917,19776,2439
8,32,917,5200,2439
8,8,917,1635,2439
8,2,917,397,2439
8,0.5,917,85,2439
8,0.125,917,62,2439
8,128,918,23108,2440
8,32,918,6104,2440
8,8,918,1757,2440
8,2,918,458,2440
8,0.5,918,98,2440
8,0.125,918,65,2440
8,128,919,19971,2441
8,32,919,5276,2441
8,8,919,1580,2441
8,2,919,393,2441
8,0.5,919,103,2441
8,0.125,919,73,2441
8,128,920,26962,2442
8,32,920,6804,2442
8,8,920,2033,2442
8,2,920,515,2442
8,0.5,920,112,2442
8,0.125,920,96,2442
8,128,921,28149,2443
8,32,921,7009,2443
8,8,921,2192,2443
8,2,921,514,2443
8,0.5,921,124,2443
8,0.125,921,106,2443
8,128,922,28466,2444
8,32,922,7342,2444
8,8,922,2206,2444
8,2,922,496,2444
8,0.5,922,125,2444
8,0.125,922,105,2444
8,128,923,20262,2445
8,32,923,4892,2445
8,8,923,1550,2445
8,2,923,357,2445
8,0.5,923,78,2445
8,0.125,923,62,2445
8,128,924,25159,2446
8,32,924,5971,2446
8,8,924,1765,2446
8,2,924,429,2446
8,0.5,924,101,2446
8,0.125,924,58,2446
8,128,925,26348,2447
8,32,925,6596,2447
8,8,925,2004,2447
8,2,925,520,2447
8,0.5,925,111,2447
8,0.125,925,79,2447
8,128,926,22431,2448
8,32,926,5510,2448
8,8,926,1746,2448
8,2,926,419,2448
8,0.5,926,100,2448
8,0.125,926,64,2448
8,128,927,19607,2449
8,32,927,4894,2449
8,8,927,1545,2449
8,2,927,371,2449
8,0.5,927,80,2449
8,0.125,927,49,2449
8,128,928,19985,2450
8,32,928,4932,2450
8,8,928,1631,2450
8,2,928,358,2450
8,0.5,928,86,2450
8,0.125,928,67,2450
8,128,929,24400,2451
8,32,929,6146,2451
8,8,929,1925,2451
8,2,929,450,2451
8,0.5,929,99,2451
8,0.125,929,78,2451
8,128,930,21410,2452
8,32,930,5378,2452
8,8,930,1658,2452
8,2,930,397,2452
8,0.5,930,113,2452
8,0.125,930,77,2452
8,128,931,24388,2453
8,32,931,5997,2453
8,8,931,1850,2453
8,2,931,451,2453
8,0.5,931,94,2453
8,0.125,931,60,2453
8,128,932,22830,2454
8,32,932,5749,2454
8,8,932,1783,2454
8,2,932,427,2454
8,0.5,932,112,2454
8,0.125,932,67,2454
8,128,933,23503,2455
8,32,933,5317,2455
8,8,933,1740,2455
8,2,933,416,2455
8,0.5,933,98,2455
8,0.125,933,75,2455
8,128,934,23248,2456
8,32,934,5573,2456
8,8,934,1748,2456
8,2,934,444,2456
8,0.5,934,83,2456
8,0.125,934,62,2456
8,128,935,28951,2457
8,32,935,6884,2457
8,8,935,2131,2457
8,2,935,482,2457
8,0.5,935,126,2457
8,0.125,935,92,2457
8,128,936,27099,2458
8,32,936,6259,2458
8,8,936,1948,2458
8,2,936,458,2458
8,0.5,936,101,2458
8,0.125,936,60,2458
8,128,937,22820,2459
8,32,937,5602,2459
8,8,937,1692,2459
8,2,937,400,2459
8,0.5,937,107,2459
8,0.125,937,59,2459
8,128,938,24202,2460
8,32,938,5892,2460
8,8,938,1888,2460
8,2,938,438,2460
8,0.5,938,101,2460
8,0.125,938,66,2460
8,128,939,19911,2461
8,32,939,4762,2461
8,8,939,1486,2461
8,2,939,367,2461
8,0.5,939,92,2461
8,0.125,939,60,2461
8,128,940,35065,2462
8,32,940,8191,2462
8,8,940,2610,2462
8,2,940,604,2462
8,0.5,940,173,2462
8,0.125,940,97,2462
8,128,941,29801,2463
8,32,941,7128,2463
8,8,941,2286,2463
8,2,941,568,2463
8,0.5,941,127,2463
8,0.125,941,93,2463
8,128,942,33518,2464
8,32,942,7971,2464
8,8,942,2461,2464
8,2,942,603,2464
8,0.5,942,151,2464
8,0.125,942,74,2464
8,128,943,34700,2465
8,32,943,7805,2465
8,8,943,2496,2465
8,2,943,588,2465
8,0.5,943,139,2465
8,0.125,943,67,2465
8,128,944,28355,2466
8,32,944,6286,2466
8,8,944,2000,2466
8,2,944,517,2466
8,0.5,944,105,2466
8,0.125,944,69,2466
8,128,945,32930,2467
8,32,945,7314,2467
8,8,945,2301,2467
8,2,945,511,2467
8,0.5,945,132,2467
8,0.125,945,53,2467
8,128,946,32497,2468
8,32,946,7507,2468
8,8,946,2388,2468
8,2,946,579,2468
8,0.5,946,128,2468
8,0.125,946,67,2468
8,128,947,34061,2469
8,32,947,7947,2469
8,8,947,2489,2469
8,2,947,563,2469
8,0.5,947,124,2469
8,0.125,947,70,2469
8,128,948,34129,2470
8,32,948,7938,2470
8,8,948,2348,2470
8,2,948,574,2470
8,0.5,948,132,2470
8,0.125,948,78,2470
8,128,949,32189,2471
8,32,949,7291,2471
8,8,949,2300,2471
8,2,949,578,2471
8,0.5,949,142,2471
8,0.125,949,58,2471
8,128,950,31253,2472
8,32,950,7123,2472
8,8,950,2244,2472
8,2,950,545,2472
8,0.5,950,139,2472
8,0.125,950,76,2472
8,128,951,32215,2473
8,32,951,7978,2473
8,8,951,2500,2473
8,2,951,580,2473
8,0.5,951,141,2473
8,0.125,951,76,2473
8,128,952,24716,2474
8,32,952,5982,2474
8,8,952,1895,2474
8,2,952,432,2474
8,0.5,952,113,2474
8,0.125,952,50,2474
8,128,953,28814,2475
8,32,953,6960,2475
8,8,953,2144,2475
8,2,953,509,2475
8,0.5,953,105,2475
8,0.125,953,67,2475
8,128,954,31242,2476
8,32,954,7503,2476
8,8,954,2422,2476
8,2,954,575,2476
8,0.5,954,113,2476
8,0.125,954,78,2476
8,128,955,24714,2477
8,32,955,6053,2477
8,8,955,1920,2477
8,2,955,526,2477
8,0.5,955,106,2477
8,0.125,955,55,2477
8,128,956,28498,2478
8,32,956,6275,2478
8,8,956,1983,2478
8,2,956,552,2478
8,0.5,956,108,2478
8,0.125,956,55,2478
8,128,957,29890,2479
8,32,957,6662,2479
8,8,957,2083,2479
8,2,957,541,2479
8,0.5,957,129,2479
8,0.125,957,77,2479
8,128,958,24574,2480
8,32,958,6000,2480
8,8,958,1984,2480
8,2,958,458,2480
8,0.5,958,82,2480
8,0.125,958,60,2480
8,128,959,22237,2481
8,32,959,5140,2481
8,8,959,1621,2481
8,2,959,421,2481
8,0.5,959,89,2481
8,0.125,959,51,2481
8,128,960,28775,2482
8,32,960,7150,2482
8,8,960,2170,2482
8,2,960,549,2482
8,0.5,960,121,2482
8,0.125,960,70,2482
8,128,961,28770,2483
8,32,961,7104,2483
8,8,961,2212,2483
8,2,961,544,2483
8,0.5,961,136,2483
8,0.125,961,59,2483
8,128,962,25166,2484
8,32,962,6013,2484
8,8,962,1903,2484
8,2,962,439,2484
8,0.5,962,99,2484
8,0.125,962,58,2484
8,128,963,33650,2485
8,32,963,8202,2485
8,8,963,2605,2485
8,2,963,626,2485
8,0.5,963,157,2485
8,0.125,963,70,2485
8,128,964,28715,2486
8,32,964,7033,2486
8,8,964,2211,2486
8,2,964,540,2486
8,0.5,964,128,2486
8,0.125,964,60,2486
8,128,965,31389,2487
8,32,965,7935,2487
8,8,965,2272,2487
8,2,965,601,2487
8,0.5,965,146,2487
8,0.125,965,78,2487
8,128,966,30756,2488
8,32,966,7831,2488
8,8,966,2397,2488
8,2,966,613,2488
8,0.5,966,136,2488
8,0.125,966,75,2488
8,128,967,32663,2489
8,32,967,7953,2489
8,8,967,2456,2489
8,2,967,615,2489
8,0.5,967,127,2489
8,0.125,967,67,2489
8,128,968,30315,2490
8,32,968,6910,2490
8,8,968,2210,2490
8,2,968,516,2490
8,0.5,968,122,2490
8,0.125,968,72,2490
8,128,969,28876,2491
8,32,969,6871,2491
8,8,969,2216,2491
8,2,969,540,2491
8,0.5,969,130,2491
8,0.125,969,62,2491
8,128,970,25516,2492
8,32,970,6443,2492
8,8,970,1978,2492
8,2,970,530,2492
8,0.5,970,132,2492
8,0.125,970,49,2492
8,128,971,31111,2493
8,32,971,7822,2493
8,8,971,2418,2493
8,2,971,612,2493
8,0.5,971,124,2493
8,0.125,971,56,2493
8,128,972,28211,2494
8,32,972,7080,2494
8,8,972,2215,2494
8,2,972,551,2494
8,0.5,972,117,2494
8,0.125,972,83,2494
8,128,973,26979,2495
8,32,973,6625,2495
8,8,973,1981,2495
8,2,973,474,2495
8,0.5,973,111,2495
8,0.125,973,60,2495
8,128,974,28724,2496
8,32,974,6907,2496
8,8,974,2119,2496
8,2,974,522,2496
8,0.5,974,126,2496
8,0.125,974,63,2496
8,128,975,24477,2497
8,32,975,5924,2497
8,8,975,1870,2497
8,2,975,421,2497
8,0.5,975,123,2497
8,0.125,975,83,2497
8,128,976,24888,2498
8,32,976,6100,2498
8,8,976,1861,2498
8,2,976,460,2498
8,0.5,976,115,2498
8,0.125,976,87,2498
8,128,977,30136,2499
8,32,977,7371,2499
8,8,977,2309,2499
8,2,977,551,2499
8,0.5,977,112,2499
8,0.125,977,78,2499
8,128,978,25368,2500
8,32,978,6073,2500
8,8,978,2005,2500
8,2,978,499,2500
8,0.5,978,97,2500
8,0.125,978,64,2500
8,128,979,26181,2501
8,32,979,5622,2501
8,8,979,1997,2501
8,2,979,491,2501
8,0.5,979,117,2501
8,0.125,979,55,2501
8,128,980,22083,2502
8,32,980,5474,2502
8,8,980,1622,2502
8,2,980,384,2502
8,0.5,980,136,2502
8,0.125,980,40,2502
8,128,981,21516,2503
8,32,981,5363,2503
8,8,981,1702,2503
8,2,981,378,2503
8,0.5,981,99,2503
8,0.125,981,63,2503
8,128,982,23228,2504
8,32,982,5670,2504
8,8,982,1795,2504
8,2,982,456,2504
8,0.5,982,122,2504
8,0.125,982,55,2504
8,128,983,25464,2505
8,32,983,5797,2505
8,8,983,1954,2505
8,2,983,507,2505
8,0.5,983,117,2505
8,0.125,983,64,2505
8,128,984,26173,2506
8,32,984,6348,2506
8,8,984,2068,2506
8,2,984,495,2506
8,0.5,984,122,2506
8,0.125,984,76,2506
8,128,985,27085,2507
8,32,985,6564,2507
8,8,985,2106,2507
8,2,985,493,2507
8,0.5,985,105,2507
8,0.125,985,64,2507
8,128,986,26414,2508
8,32,986,6541,2508
8,8,986,2012,2508
8,2,986,488,2508
8,0.5,986,120,2508
8,0.125,986,77,2508
8,128,987,37255,2509
8,32,987,8891,2509
8,8,987,2772,2509
8,2,987,728,2509
8,0.5,987,175,2509
8,0.125,987,89,2509
8,128,988,34883,2510
8,32,988,8285,2510
8,8,988,2593,2510
8,2,988,678,2510
8,0.5,988,156,2510
8,0.125,988,95,2510
8,128,989,39312,2511
8,32,989,9240,2511
8,8,989,2816,2511
8,2,989,671,2511
8,0.5,989,187,2511
8,0.125,989,102,2511
8,128,990,39152,2512
8,32,990,9299,2512
8,8,990,2986,2512
8,2,990,672,2512
8,0.5,990,174,2512
8,0.125,990,116,2512
8,128,991,38198,2513
8,32,991,9164,2513
8,8,991,2837,2513
8,2,991,668,2513
8,0.5,991,161,2513
8,0.125,991,119,2513
8,128,992,29201,2514
8,32,992,6855,2514
8,8,992,1983,2514
8,2,992,506,2514
8,0.5,992,95,2514
8,0.125,992,59,2514
8,128,993,38988,2515
8,32,993,9197,2515
8,8,993,2969,2515
8,2,993,762,2515
8,0.5,993,179,2515
8,0.125,993,95,2515
8,128,994,34060,2516
8,32,994,8840,2516
8,8,994,2685,2516
8,2,994,649,2516
8,0.5,994,137,2516
8,0.125,994,81,2516
